id,customer_id,billing_address_id,channel_id,store_id,method,status_payment,amount,paid_at_date_id,paid_at_time,transaction_ref
10434,972,563,2,1,TRANSFER,PAID,16008.3,445,12:41:57,TX-TAKJPJLA5Z6M
10435,486,2514,1,,CARD,PAID,97939.5,612,04:34:54,TX-CBAOS5R1HRMI
10436,173,,1,,GATEWAY,PAID,54561.0,964,07:29:41,TX-ZU28WU3IEIP7
10437,238,1000,2,4,TRANSFER,PAID,12806.64,537,12:02:56,TX-BG0JAIOF9HSI
10438,992,,1,,GATEWAY,PAID,39204.0,993,22:45:08,TX-UI87NGZI21NY
10439,341,1778,1,,CARD,PAID,80370.3,760,12:08:33,TX-87LIJYWQO2HO
10440,1321,746,2,3,CARD,PAID,60679.08,846,06:23:24,TX-MDFM5BQ5YQZ8
10441,1334,2601,2,2,CARD,PAID,17787.0,615,05:14:08,TX-26X88II8NC65
10442,315,2142,2,1,CARD,FAILED,106213.8,,,
10443,839,1041,1,,GATEWAY,PAID,54805.5,484,18:50:00,TX-0AGMFTE6XW27
10444,643,2297,1,,CARD,PAID,67469.28,467,06:47:39,TX-FDDOZMII8LWN
10445,196,2544,2,2,CARD,PAID,23522.4,508,21:30:57,TX-Z8655XIJNAMW
10446,1194,336,2,2,CASH,PAID,39857.4,450,08:38:34,TX-58TRKPCP1T0V
10447,1331,633,2,2,CASH,PAID,38115.0,636,00:51:27,TX-2RLSNN69OIZ0
10448,1253,1513,2,1,CASH,PAID,13068.0,655,01:56:36,TX-W4781DXDCQS7
10449,878,1492,1,,GATEWAY,REFUNDED,27036.0,601,09:07:10,TX-1N9A38QTTBHG
10450,862,1663,1,,GATEWAY,PAID,45060.0,782,19:56:45,TX-JDNP258DRRZ1
10451,714,2070,2,4,TRANSFER,PAID,29403.0,565,04:35:00,TX-3N5RC7M6A1YL
10452,534,2952,2,4,TRANSFER,PAID,85486.5,552,08:33:24,TX-Q5ZOOBTSA28C
10453,1062,1140,2,3,CARD,PAID,34303.5,500,19:01:38,TX-TDOYSAVXTMLL
10454,1234,2861,2,2,CASH,PAID,45375.0,822,15:11:28,TX-GFAE6EDJUZNS
10455,947,287,1,,CARD,PAID,54261.0,599,19:27:19,TX-RRBDPAT50Y9R
10456,880,229,2,4,CASH,PAID,16335.0,844,09:22:39,TX-FINOANV5JC9I
10457,1195,1854,1,,CARD,PAID,53653.5,750,02:20:56,TX-UDERQ0HRI06X
10458,862,2262,1,,GATEWAY,PAID,14268.0,677,18:09:40,TX-ZUGB5T9P9P3Q
10459,897,1275,1,,GATEWAY,PAID,40704.0,989,05:43:20,TX-8FEK02DGZXUG
10460,594,320,1,,CARD,PAID,19468.5,464,12:50:22,TX-5UBP7EE6WIYZ
10461,1234,53,1,,GATEWAY,PAID,43560.0,396,05:29:30,TX-CQ5TDEYOG9Z7
10462,952,519,2,1,CARD,PAID,31036.5,703,03:18:26,TX-0TVUYXS4M2RR
10463,410,,2,3,CARD,PAID,18676.35,954,07:28:08,TX-AQD1SFG6ZN5Q
10464,951,1653,2,2,CASH,PAID,41164.2,847,18:41:22,TX-JMW7DRIPETI3
10465,71,1590,2,2,CASH,PAID,36209.25,939,20:57:01,TX-ODG8BQB07E1U
10466,1245,2723,1,,CARD,FAILED,99425.7,,,
10467,244,3169,2,3,CASH,PAID,38419.92,467,09:28:51,TX-84M2Y2BE2N1N
10468,776,2098,2,1,CARD,PAID,53361.0,463,06:24:13,TX-DNIYFTQFGNKU
10469,1245,3025,2,3,CARD,PAID,56900.25,884,09:43:38,TX-UAGR0LNTIY0K
10470,822,1064,2,4,CARD,FAILED,39204.0,,,
10471,602,1861,2,4,TRANSFER,PAID,13068.0,403,13:15:02,TX-HQO3E6RBQACA
10472,803,1553,1,,GATEWAY,PAID,60732.0,763,15:42:07,TX-GB5NZOR6PSLW
10473,1309,2048,2,1,TRANSFER,PAID,49005.0,800,02:51:24,TX-Z5RBKY8XOEGX
10474,204,1507,1,,CARD,PAID,15429.6,986,00:52:59,TX-XH963OPH2RT3
10475,1489,393,1,,GATEWAY,PAID,18051.75,540,15:08:52,TX-TR8MGTYZ3S8A
10476,8,2,1,,GATEWAY,PAID,50205.0,922,01:38:00,TX-2HOSXX2MJUFW
10477,196,314,1,,GATEWAY,PAID,15901.5,941,03:14:19,TX-EQFZHEN4MH16
10478,479,730,1,,CARD,PAID,56991.0,503,11:00:07,TX-ELL9YADGMZI4
10479,1107,2817,1,,GATEWAY,PAID,28996.2,620,20:25:39,TX-19FZE2BIHJSS
10480,384,276,2,4,CASH,PAID,26136.0,726,20:17:20,TX-3F5K0LAK0EVL
10481,206,798,1,,GATEWAY,FAILED,96215.25,,,
10482,928,,2,1,TRANSFER,PAID,15173.4,412,20:06:40,TX-JER5BCA74UCL
10483,672,2979,1,,GATEWAY,PAID,16146.0,994,08:47:47,TX-V6HBLYKBB7R2
10484,876,3152,2,2,CARD,PAID,30492.0,563,02:31:21,TX-8ZKGDELK1TE9
10485,980,,1,,GATEWAY,PAID,51185.1,710,01:54:41,TX-UUTQWTN898XT
10486,471,,1,,GATEWAY,PAID,89554.2,702,16:54:32,TX-1BQ43Z1ALLG0
10487,32,1673,2,4,CASH,PAID,115749.81,389,10:42:02,TX-Q2E1VS883ET8
10488,714,944,1,,GATEWAY,PAID,19650.0,620,08:20:18,TX-6JK1QCLIH7YU
10489,53,1906,2,2,CARD,PAID,53361.0,667,15:09:50,TX-BQVBR5E2MX4Q
10490,140,1413,2,1,TRANSFER,REFUNDED,47033.91,596,09:03:04,TX-W8AA7N8SWZG6
10491,986,2719,1,,CARD,PAID,120808.5,519,14:30:56,TX-IP69S87LL4GQ
10492,1103,1627,1,,GATEWAY,FAILED,56076.0,,,
10493,1034,2395,2,2,CARD,PAID,29040.0,957,00:53:11,TX-1DX38YBCV1G1
10494,275,142,2,4,CASH,REFUNDED,100079.1,738,05:02:50,TX-HHZE0YMT12BB
10495,263,79,2,4,CASH,PAID,45520.2,783,18:23:58,TX-9PKJG0BZR0Z3
10496,922,2871,2,4,CARD,PAID,67155.0,846,20:46:58,TX-GN06F35A1M3X
10497,1068,2109,2,3,CASH,PAID,16335.0,649,14:24:01,TX-BKEF608I9X7N
10498,1316,2408,1,,CARD,PAID,17535.0,821,07:40:22,TX-EUQYG315IN3Y
10499,506,1257,1,,CARD,PAID,36592.5,456,14:16:07,TX-TS626MARL20C
10500,1258,3023,1,,GATEWAY,PAID,28788.0,919,20:34:57,TX-IX89BRR0BVB2
10501,349,3050,1,,GATEWAY,PAID,33216.6,806,10:56:47,TX-O0PDVEQPBXWZ
10502,476,,2,2,CASH,PAID,69420.12,483,07:05:16,TX-430I2ZAXS8FI
10503,1468,878,1,,CARD,PAID,19957.5,950,08:07:39,TX-1MMQ34FCW7MP
10504,885,2179,1,,GATEWAY,PAID,87366.6,1006,16:18:27,TX-ECU99W6F70B9
10505,1288,560,2,1,TRANSFER,FAILED,30492.0,,,
10506,1439,,2,4,CASH,PAID,30492.0,682,22:08:44,TX-6865RSZXU1UA
10507,730,127,2,2,TRANSFER,PAID,44823.24,574,23:25:42,TX-BARYYGG4SMFU
10508,194,774,2,4,CASH,PAID,107901.75,424,11:44:08,TX-XMVB4WGX4S8M
10509,163,,1,,GATEWAY,PAID,27636.0,895,15:49:41,TX-NL9AYM8RVN3W
10510,286,,2,2,CASH,PAID,46554.75,917,18:30:45,TX-BN9GI4NSDAJT
10511,107,1650,1,,CARD,PENDING,73219.2,,,
10512,1039,1541,1,,GATEWAY,PAID,77384.1,881,08:49:09,TX-QAWC7H8J4TRN
10513,411,,1,,GATEWAY,REFUNDED,15429.6,941,13:47:44,TX-SIHS0H7S1JF3
10514,385,826,1,,GATEWAY,PAID,13706.64,592,07:50:42,TX-5WER1314HQ1R
10515,713,1936,1,,CARD,FAILED,18742.5,,,
10516,819,,1,,GATEWAY,PAID,55950.0,652,07:56:55,TX-WXRZ4JD9TXQI
10517,315,407,2,2,CASH,PAID,15173.4,803,09:18:21,TX-SVLIIQ75NQSV
10518,130,1178,1,,CARD,REFUNDED,29949.6,906,21:26:27,TX-M2R3ZRUFYKXY
10519,895,1076,2,1,CARD,PAID,17787.0,558,08:44:30,TX-QI1QJS4KJCR5
10520,1337,2106,1,,CARD,PAID,78664.2,566,11:29:59,TX-QVL2SIX6HDWG
10521,919,184,2,2,CARD,PAID,56029.05,961,23:20:21,TX-RZWRG6YTHQTB
10522,318,2682,2,4,CASH,REFUNDED,26136.0,915,09:28:31,TX-A9W2RA4QGL7M
10523,354,,1,,CARD,PAID,39133.5,542,17:48:54,TX-MR5ZRMIS67ZP
10524,906,272,2,3,CARD,PAID,58080.0,406,14:47:30,TX-4NMM0WRFCCB6
10525,963,,2,2,CASH,PAID,36300.0,493,23:32:25,TX-TBNO1O4C9KHU
10526,913,,1,,CARD,PAID,50205.0,974,00:21:31,TX-N74M5QTANY5F
10527,1382,1926,2,2,CARD,PAID,34394.25,696,07:43:27,TX-KXWFO7H0B530
10528,1044,310,1,,CARD,PAID,29635.08,386,00:41:13,TX-K4NP97IR22KI
10529,431,221,1,,GATEWAY,PAID,95715.6,751,14:50:13,TX-I7SKJU5NXGNI
10530,2,2001,1,,CARD,PAID,17535.0,920,13:58:08,TX-MFRBRPM9I738
10531,983,1737,2,1,CASH,PAID,43560.0,641,03:21:13,TX-PX7JTQBTUY79
10532,669,2729,1,,GATEWAY,PAID,28788.0,545,13:38:47,TX-I0RXKX5MNVNR
10533,436,882,2,2,CARD,REFUNDED,14520.0,990,02:07:10,TX-NWXM5KCGTMEE
10534,27,1770,1,,GATEWAY,PAID,99210.0,536,09:15:19,TX-A3AVIAR2TLCC
10535,96,335,1,,GATEWAY,PAID,55350.0,576,14:55:13,TX-JNLUUPWMPF09
10536,827,1012,2,3,CASH,FAILED,54595.2,,,
10537,375,521,2,1,CARD,PAID,34303.5,521,15:31:55,TX-9866H65WP44S
10538,1236,2695,1,,GATEWAY,PAID,18142.5,502,19:11:26,TX-LNAB6OUQGANY
10539,1232,659,2,3,CASH,PAID,27588.0,557,23:56:47,TX-20LTWNEEHNFH
10540,731,3028,1,,CARD,PAID,89572.35,391,04:39:31,TX-U8E05LHCX8A0
10541,898,2057,1,,GATEWAY,PAID,30240.0,651,11:53:47,TX-DJFHITAC1B8H
10542,1169,2591,2,4,CASH,PAID,17787.0,548,07:08:42,TX-SQBS9TB7U90A
10543,826,1340,1,,GATEWAY,PAID,30303.0,484,13:11:35,TX-8UJK15MCKZHV
10544,593,2770,1,,CARD,PAID,16146.0,939,06:14:15,TX-6OIZKUESZ1IT
10545,751,2652,1,,GATEWAY,PENDING,30240.0,,,
10546,1316,2549,2,2,CARD,FAILED,53361.0,,,
10547,907,,2,3,TRANSFER,PAID,36300.0,555,06:53:58,TX-MRHKZUCP715W
10548,1110,14,1,,CARD,PAID,38833.5,730,05:09:01,TX-X3S38BFS1LDX
10549,855,1157,2,4,CASH,PAID,36300.0,382,03:56:18,TX-8D95I8TE1QU4
10550,1244,644,1,,CARD,PAID,44188.8,684,03:03:40,TX-5X9EK9595X9T
10551,722,1274,1,,GATEWAY,PAID,32670.0,749,00:57:32,TX-HMT1CVY0U9SD
10552,119,1415,1,,GATEWAY,PAID,27588.0,408,19:25:07,TX-KIOCM0QHVF6S
10553,228,640,1,,CARD,PAID,37200.0,843,17:51:14,TX-1PACGYU25Q0F
10554,166,1554,2,2,CASH,PAID,26862.0,783,20:00:00,TX-HR7BOOV0XXTP
10555,460,654,2,1,CASH,PAID,51727.5,999,21:49:40,TX-EXJOSVV4XKEN
10556,1371,,1,,GATEWAY,PAID,40704.0,884,13:26:37,TX-53PG8KCYXPCR
10557,301,,2,4,CARD,PAID,49005.0,434,07:07:46,TX-6X9KT57D85H0
10558,1280,1064,1,,CARD,REFUNDED,52927.5,555,06:02:40,TX-HAK2XZUN2M9G
10559,793,1667,1,,CARD,PAID,13314.6,872,12:16:31,TX-YK6GFR8N3D3Q
10560,906,2632,1,,CARD,REFUNDED,15429.6,648,10:52:01,TX-MZ9VWBESPO19
10561,68,41,1,,GATEWAY,PAID,30240.0,985,09:52:26,TX-47180D3501HI
10562,585,1468,1,,CARD,PAID,53849.52,959,23:51:17,TX-401TV7CV98IQ
10563,367,1456,1,,GATEWAY,PAID,29659.2,670,08:14:37,TX-6068I284C5UX
10564,624,,1,,GATEWAY,PAID,89012.04,455,09:14:40,TX-QQAQLV4599D0
10565,1411,2588,1,,GATEWAY,PAID,46478.52,746,10:47:13,TX-IDMGI4FGJOHG
10566,1102,1070,1,,CARD,PAID,19866.75,543,17:07:58,TX-V3YE99EXW1U8
10567,1345,635,1,,GATEWAY,PAID,70489.44,857,23:24:04,TX-T42T7EM57AYG
10568,302,3167,2,4,CASH,PAID,34485.0,836,04:13:12,TX-7FLNTAQWZAGD
10569,792,262,2,1,CARD,PAID,29040.0,516,21:26:58,TX-MO3QC1813003
10570,1375,2857,2,1,CARD,PAID,67155.0,526,19:42:22,TX-G29ZKGMQJBU2
10571,1012,1775,2,3,TRANSFER,PAID,83853.0,388,15:51:39,TX-OFNBHPCDLO6C
10572,620,3010,1,,CARD,PAID,18442.5,439,17:30:54,TX-HSG7BEKIV3IS
10573,414,330,1,,CARD,PAID,18051.75,843,14:30:30,TX-CUDBP4SEO8OI
10574,905,1951,2,3,CASH,PAID,14520.0,980,01:57:11,TX-YL6PX2ZYTJTK
10575,1104,3189,1,,GATEWAY,PAID,55650.0,408,12:25:26,TX-ALB69JKGEM0D
10576,213,2053,2,4,CARD,PAID,13068.0,407,19:46:27,TX-XZBC968PP21Z
10577,669,2351,1,,GATEWAY,PAID,19050.0,496,13:25:32,TX-MUMBTWC87WS1
10578,1201,2806,1,,CARD,PAID,69163.2,522,07:50:01,TX-HGLQ73OO7R23
10579,1177,685,2,4,TRANSFER,PAID,44286.0,612,01:18:56,TX-AMZLWFLZFBJ5
10580,584,813,1,,GATEWAY,PAID,33570.0,817,12:13:01,TX-P3KEPOT29G34
10581,929,93,1,,CARD,PAID,40104.0,686,20:12:57,TX-8UX93QRA21YY
10582,554,2949,1,,GATEWAY,PAID,46023.24,468,16:00:49,TX-JKHVB7ZA8X5O
10583,1093,,2,4,CASH,PAID,36209.25,615,06:05:18,TX-6ZBUC36CK681
10584,1326,2310,1,,GATEWAY,PAID,33533.7,890,18:33:03,TX-YBOML2LZ8ZK8
10585,612,2547,1,,GATEWAY,PAID,37352.7,1003,06:41:24,TX-RC8P6LC34ESN
10586,271,1562,1,,GATEWAY,PAID,49005.0,508,05:31:20,TX-EZRX1JA0DCSB
10587,832,2592,1,,CARD,PAID,34122.0,853,01:08:04,TX-HMG0E3Q38AK3
10588,609,2927,1,,CARD,FAILED,29359.2,,,
10589,331,,2,4,CASH,PAID,18104.62,533,01:38:38,TX-3YC922ENRCMJ
10590,405,982,1,,CARD,PAID,31029.0,494,19:15:22,TX-0719569NXW03
10591,987,1541,1,,GATEWAY,PAID,27336.0,472,22:39:27,TX-ML9UY14D6Y9U
10592,262,1257,1,,CARD,PAID,55650.0,461,19:18:01,TX-WITYT4GQWR1C
10593,148,888,1,,CARD,REFUNDED,30492.0,712,20:37:10,TX-3UJ34TXE584O
10594,839,2488,2,4,CASH,PAID,13068.0,937,13:20:17,TX-9YSCZ7MY3GB7
10595,1281,2235,2,2,CASH,PAID,26136.0,577,23:17:06,TX-O7J9TWJZP5NX
10596,1042,1780,1,,GATEWAY,PAID,24722.4,692,04:30:19,TX-RYW5CC7Q8PER
10597,924,283,1,,CARD,PAID,70035.69,447,08:58:34,TX-5PWIGO75MPX6
10598,583,1091,2,1,CASH,PAID,28459.2,445,12:03:13,TX-EREDJGD1IQF6
10599,1086,165,1,,CARD,PAID,26513.28,598,17:51:39,TX-BXBZYCHODO62
10600,779,284,1,,CARD,FAILED,72411.0,,,
10601,85,1342,1,,CARD,PAID,14994.0,796,13:30:50,TX-LHRBRQG0Z6ZX
10602,18,186,1,,CARD,PAID,19650.0,683,11:57:59,TX-94GNZEPO4QFK
10603,310,42,2,3,CARD,PAID,54450.0,592,02:37:47,TX-MUGR5KL3U8CD
10604,477,575,1,,CARD,PAID,18442.5,680,13:41:18,TX-33CETS01L7OT
10605,1266,946,1,,GATEWAY,PAID,55350.0,469,04:16:32,TX-Q5599BQ4LT83
10606,1173,1088,1,,CARD,PAID,12661.2,846,03:02:13,TX-U474TPD0K23N
10607,13,3202,2,1,TRANSFER,PAID,19057.5,652,12:38:34,TX-ZPTM01AOKAG4
10608,1193,2873,1,,CARD,PAID,46938.0,844,16:47:43,TX-83ME23O0MPAW
10609,1231,1987,1,,CARD,PAID,25022.4,644,15:44:55,TX-B72VUBR928PB
10610,467,359,2,3,CASH,FAILED,57172.5,,,
10611,995,,1,,CARD,PAID,28488.0,518,23:25:13,TX-ZYX38EVTQOU4
10612,1108,,1,,CARD,PAID,70785.0,617,23:24:35,TX-KYU7MORJYKX6
10613,268,,1,,GATEWAY,PAID,78327.9,915,02:28:32,TX-E8I57FCRZEGD
10614,1496,,1,,GATEWAY,PAID,16335.0,852,14:45:16,TX-JWCF1D8L0GIJ
10615,1022,2607,2,3,CARD,PAID,95759.4,376,11:51:49,TX-MU3H70ZAF3IC
10616,1479,1262,1,,GATEWAY,PAID,68355.0,931,21:50:41,TX-CB1VLM58IF3E
10617,20,,1,,CARD,PAID,80223.0,752,10:54:01,TX-6DCXRAXX5R8D
10618,335,748,2,1,TRANSFER,PAID,17242.5,768,09:29:18,TX-OFWGIPS8TI6V
10619,1310,244,1,,CARD,PAID,44460.0,889,05:30:29,TX-JHWXR1OO0Z14
10620,289,2702,2,2,CARD,PAID,52272.0,815,06:00:55,TX-5WFSJR0VMSEC
10621,926,1940,1,,CARD,REFUNDED,40104.0,458,07:56:17,TX-CYQN7SVGQ440
10622,126,1823,1,,GATEWAY,PAID,26136.0,923,23:16:05,TX-IJNVILV10BPP
10623,252,1404,2,1,TRANSFER,PAID,79823.7,742,14:17:48,TX-BHFG4T1EON2M
10624,1070,1825,1,,CARD,PAID,50205.0,977,00:32:10,TX-JYC1KINK9FJ5
10625,971,838,1,,GATEWAY,PAID,79888.8,751,03:20:21,TX-W5Q5JCDNYP4D
10626,1178,2971,1,,GATEWAY,PAID,56929.05,1003,08:40:08,TX-W1RW7DM90D56
10627,717,1676,2,1,TRANSFER,PAID,12414.6,837,15:56:20,TX-M5LJ18PGW8UU
10628,1217,2,1,,GATEWAY,PAID,82575.0,713,15:21:56,TX-MTJHRAS7QTFJ
10629,513,498,1,,GATEWAY,PAID,16141.08,940,16:16:29,TX-Z409Q6KTD5TP
10630,512,1672,1,,GATEWAY,REFUNDED,29959.2,665,07:36:32,TX-QU4H72T1MPIO
10631,316,1089,1,,GATEWAY,PAID,58072.5,660,05:35:09,TX-DUFEJ3SUB4IB
10632,1141,2594,2,4,CASH,PAID,18150.0,568,04:51:22,TX-4J8JXND0BGA4
10633,1062,1962,1,,CARD,PAID,14268.0,867,01:29:00,TX-03D44BQPHXA1
10634,216,2330,1,,GATEWAY,PAID,42582.0,690,11:28:53,TX-PEB670X90YGL
10635,1452,,1,,GATEWAY,PAID,73863.0,607,15:27:32,TX-79L8CXD0DOWX
10636,981,1969,1,,CARD,PAID,58377.42,383,15:23:22,TX-R470VX2ZM70S
10637,193,2098,2,2,CARD,FAILED,42688.8,,,
10638,529,268,2,4,TRANSFER,PAID,14520.0,549,05:47:37,TX-A6IYVP8YUIUT
10639,1418,881,1,,CARD,PAID,44324.4,860,02:01:27,TX-OESS9UES1ENQ
10640,1343,1633,1,,CARD,PAID,147752.7,772,12:59:14,TX-5B9W1YQ9YIX5
10641,703,1816,1,,CARD,PAID,26136.0,601,19:08:58,TX-V62U3D08TOGQ
10642,76,869,2,1,CASH,PAID,39204.0,512,13:52:08,TX-Q2IS15XH01RE
10643,357,2108,2,2,CARD,PAID,15972.0,920,17:26:26,TX-4BXYCPRJVK5Z
10644,1007,2158,2,1,CASH,PAID,29040.0,817,13:59:06,TX-N535V7YNF32G
10645,1439,80,1,,CARD,PAID,12806.64,887,03:19:00,TX-SWAL97TJ03O5
10646,470,985,2,4,CARD,PAID,80694.9,580,21:50:34,TX-YVA9X0K9LC5J
10647,890,1305,1,,CARD,FAILED,57800.25,,,
10648,276,535,2,4,CARD,PAID,50965.2,886,16:40:42,TX-8L7JD63WX2RE
10649,145,67,1,,CARD,PAID,30240.0,379,19:50:13,TX-DBORVV8F5XVG
10650,1063,2150,2,4,CASH,PAID,95287.5,798,02:37:47,TX-4NAAICOBF3CH
10651,594,1962,1,,GATEWAY,PAID,77456.7,425,19:49:36,TX-H4GKYNXEDYOV
10652,1420,2771,1,,GATEWAY,PAID,43317.6,452,12:43:04,TX-O27UDFRRNN2G
10653,812,2912,1,,CARD,PAID,16441.08,974,17:44:40,TX-EEDFIV4P1I72
10654,1394,,2,3,CARD,PAID,13068.0,521,08:21:37,TX-AV8FMQRYVKRH
10655,196,406,1,,CARD,PAID,55350.0,702,08:44:28,TX-KJQYZWC8XKEO
10656,145,184,2,2,CARD,PAID,91802.7,606,23:22:45,TX-YKFMXWLSZ187
10657,832,1279,1,,CARD,PAID,29040.0,938,11:43:52,TX-IVEM321E10BA
10658,1239,1756,2,3,CARD,PAID,56029.05,647,21:12:29,TX-FOL6GIWBMG7M
10659,805,2338,2,3,TRANSFER,PAID,43560.0,767,12:52:24,TX-RGFGEEHBMQ25
10660,889,2552,1,,GATEWAY,PAID,40704.0,934,13:39:58,TX-6TP8SFAF2SYG
10661,944,2216,2,2,CASH,PAID,17242.5,611,04:46:36,TX-BWBV2VRSVNTK
10662,1233,1222,2,3,CARD,PAID,43560.0,446,06:36:44,TX-FHF6CF45FOLB
10663,142,2933,1,,GATEWAY,PENDING,13068.0,,,
10664,932,1556,1,,GATEWAY,FAILED,44324.4,,,
10665,46,,2,2,CARD,PAID,28459.2,864,17:04:53,TX-R9ME4R3HOGS9
10666,518,288,1,,CARD,REFUNDED,15429.6,722,06:33:23,TX-VE43JEANOAI7
10667,442,2424,1,,GATEWAY,PAID,14694.0,508,19:20:30,TX-E4QXS5MUPYVL
10668,366,2077,1,,CARD,PAID,41556.0,581,21:05:29,TX-5RPNICJDTFIX
10669,908,204,2,2,CASH,PAID,37933.5,929,11:31:29,TX-LFNXW7DM4IFO
10670,1157,1640,1,,CARD,PAID,42688.8,491,13:08:21,TX-DQT9W65LUZWZ
10671,763,1954,1,,CARD,PAID,56439.0,954,00:19:20,TX-1H7LFKJA1KV0
10672,1057,746,1,,CARD,FAILED,63573.0,,,
10673,1474,2946,2,4,CASH,PAID,13794.0,430,01:29:43,TX-TNROK3N8OC1Y
10674,332,223,1,,CARD,PAID,37500.0,756,07:15:45,TX-NI85AV5MZTRY
10675,1439,1444,2,2,CARD,PAID,35283.6,583,02:26:53,TX-5RAMQUT8TXX8
10676,1004,974,2,4,CARD,PAID,67109.62,569,02:39:14,TX-KQK0PMPZOYYW
10677,538,1677,1,,GATEWAY,PAID,18987.0,956,21:43:31,TX-ZGELQAX5COLN
10678,1039,3011,2,1,CASH,PAID,34485.0,707,17:45:49,TX-8A5MCXP0RSSP
10679,1145,3174,1,,CARD,PAID,44460.0,493,10:17:46,TX-M2GM6K7XQF32
10680,943,,2,4,TRANSFER,PAID,57034.56,718,16:04:59,TX-9RQSKD50OYMM
10681,1170,,2,4,CASH,REFUNDED,24829.2,395,05:38:41,TX-YK00MD7SG9TZ
10682,1020,2401,1,,CARD,PAID,15420.0,897,14:44:45,TX-S8ICHYUZPW60
10683,1400,3052,2,1,CARD,PAID,36300.0,977,20:19:00,TX-DU67NGG2B5UZ
10684,506,1635,2,2,CASH,REFUNDED,39930.0,696,01:24:22,TX-P5MNC89JMACM
10685,261,2454,1,,CARD,PAID,17242.5,885,19:48:50,TX-5T81E7HR4ZM9
10686,1437,2310,1,,CARD,PAID,42282.0,545,10:13:34,TX-Z9UEU03PIC1W
10687,612,1757,2,3,CARD,PAID,29040.0,605,16:54:55,TX-R9LQWUS26LT3
10688,558,1328,1,,GATEWAY,REFUNDED,27588.0,503,08:44:37,TX-HAYW5BIZ5Q2J
10689,1040,3072,2,2,CARD,PAID,13068.0,728,06:52:04,TX-J0C8OCC7TOM7
10690,487,2806,1,,CARD,PAID,19350.0,652,03:58:58,TX-NJ8DBQY409M3
10691,834,2653,1,,CARD,FAILED,28459.2,,,
10692,1188,42,2,3,CASH,PAID,15518.25,984,20:10:03,TX-FZHOVXLABTKQ
10693,1291,,1,,CARD,PENDING,58128.0,,,
10694,310,2647,1,,CARD,PAID,13968.0,908,21:22:03,TX-1B707503X9GF
10695,982,2974,1,,CARD,PAID,54805.5,783,19:37:13,TX-RPWTVGAEQVJM
10696,743,1464,2,4,CASH,PAID,25613.28,547,02:44:42,TX-TQFS51Y4D5GP
10697,224,618,2,3,CARD,PAID,27588.0,967,03:13:48,TX-S680SQSBTYZ1
10698,1068,1667,1,,GATEWAY,PAID,90135.0,962,05:46:58,TX-G8C1YR9GRMB7
10699,113,665,1,,CARD,PAID,28488.0,711,11:23:42,TX-LPAWHA4MXR7P
10700,1090,378,1,,GATEWAY,PAID,78093.0,639,19:11:49,TX-WP8EM2B02ITN
10701,1033,1331,1,,GATEWAY,PAID,30167.4,630,10:10:53,TX-QX08S5S5VTVR
10702,1132,3006,1,,CARD,PAID,72411.0,723,18:25:53,TX-JFH4A9IGK1MV
10703,292,831,2,3,CARD,PAID,47190.0,1000,23:04:26,TX-NEY8XM7E1XA9
10704,556,358,2,4,CARD,PAID,32670.0,480,06:57:46,TX-T0WCI3FUTOQO
10705,519,1680,1,,CARD,PAID,100789.05,847,16:54:04,TX-4U10O4OAH5XW
10706,491,197,2,1,CARD,PAID,68879.25,874,07:36:39,TX-9H2HOGBV9ZUD
10707,811,2904,1,,CARD,PAID,45723.24,882,23:46:53,TX-Z8F9UOCF6RRW
10708,687,1190,2,1,CASH,PAID,53361.0,712,16:12:21,TX-3JDGSJSD30EY
10709,921,3028,2,1,CASH,PAID,28967.4,933,01:01:12,TX-2KC3F8Q82356
10710,622,861,2,4,CASH,PAID,29403.0,735,04:01:28,TX-MAMM3SOJD4AH
10711,789,1364,2,1,CARD,PAID,16008.3,719,09:27:44,TX-9XM0VHZ72KR4
10712,126,3064,2,1,CARD,PAID,39204.0,757,15:49:36,TX-DTM1UDYPVIYB
10713,1176,1943,2,2,CARD,PAID,45102.75,878,09:10:21,TX-GWQRPCDOWM55
10714,282,1492,1,,GATEWAY,REFUNDED,123231.0,543,06:29:38,TX-D09ORGR7IYME
10715,1132,2483,1,,CARD,PAID,61095.0,401,13:16:09,TX-TCJEG6GGQ44A
10716,284,,2,1,CASH,REFUNDED,51727.5,738,04:16:41,TX-5TWO08035V69
10717,174,134,1,,CARD,PAID,13794.0,371,06:31:08,TX-X550FAFL82W1
10718,1331,313,2,3,CASH,REFUNDED,71692.5,959,03:12:37,TX-QSZWFNZNHC8P
10719,1216,225,1,,CARD,FAILED,37109.25,,,
10720,1194,2010,2,1,CASH,FAILED,13794.0,,,
10721,982,2301,1,,GATEWAY,PAID,28459.2,592,08:37:50,TX-8LD6T35O0GMB
10722,545,2929,1,,GATEWAY,PAID,18687.0,907,17:10:53,TX-TD9071CW8HUA
10723,325,2283,1,,GATEWAY,PAID,15294.0,637,02:40:32,TX-NGGNWJY7W82M
10724,867,2469,1,,CARD,PAID,50205.0,953,04:18:05,TX-F1NL9UDNGN2V
10725,1059,3115,1,,GATEWAY,PAID,59597.1,985,12:39:19,TX-NFN93AWZCG9D
10726,775,2563,1,,CARD,PAID,49433.1,717,09:38:21,TX-XRQBPWF1FBDS
10727,354,428,2,2,CARD,PAID,53361.0,376,14:03:29,TX-GB3L58FQKD3B
