id,order_id,customer_id,shipping_address_id,shipping_address_id,carrier,shipped_at_date_id,shipped_at_time,delivered_at_date_id,delivered_at_time,tracking_number
8561,1000008560,687,4,4,PICKUP,708,16:31:46,709,16:31:46,
8562,1000008561,1421,4,4,PICKUP,522,17:02:36,523,17:02:36,
8563,1000008562,420,4075,3079,Correo Argentino,980,01:32:27,984,01:32:27,TRK-6FJLT2U7QE
8564,1000008563,578,3241,2245,Correo Argentino,933,13:37:07,938,13:37:07,TRK-OKZIM314D2
8565,1000008564,1156,2817,1821,Correo Argentino,498,05:25:52,500,05:25:52,TRK-96E7JFY2D0
8566,1000008565,779,4013,3017,Correo Argentino,918,14:35:26,920,14:35:26,TRK-QMKQ0WBCH8
8567,1000008566,838,2,2,PICKUP,637,12:33:46,638,12:33:46,
8568,1000008567,1124,1,1,PICKUP,574,20:08:34,575,20:08:34,
8569,1000008568,1062,4,4,PICKUP,382,00:53:17,383,00:53:17,
8570,1000008569,185,3,3,PICKUP,780,23:38:08,781,23:38:08,
8571,1000008570,1248,1778,782,Correo Argentino,475,19:49:59,478,19:49:59,TRK-0WCMHOTBRA
8572,1000008571,584,1,1,PICKUP,532,23:58:28,533,23:58:28,
8573,1000008572,1313,1,1,PICKUP,822,07:47:34,823,07:47:34,
8574,1000008573,162,1293,297,Correo Argentino,872,08:52:19,878,08:52:19,TRK-S4O3U9FPQP
8575,1000008574,157,3377,2381,Correo Argentino,483,05:13:05,486,05:13:05,TRK-RT5MGD6J4H
8576,1000008575,580,4,4,PICKUP,1001,11:40:28,1002,11:40:28,
8577,1000008576,1044,4,4,PICKUP,568,10:51:19,569,10:51:19,
8578,1000008577,1382,2961,1965,Correo Argentino,892,15:45:38,896,15:45:38,TRK-B38HCVT9LB
8579,1000008578,1128,2685,1689,Correo Argentino,715,17:29:14,720,17:29:14,TRK-LXN3HV3M1G
8580,1000008579,320,1,1,PICKUP,,,,,
8581,1000008580,1099,1557,561,Correo Argentino,867,01:59:39,869,01:59:39,TRK-P8JOTMTKHN
8582,1000008581,798,1341,345,Correo Argentino,848,15:17:00,852,15:17:00,TRK-41EW1AJB3T
8583,1000008582,1336,1,1,PICKUP,372,17:10:11,373,17:10:11,
8584,1000008583,374,1914,918,Correo Argentino,533,23:46:32,535,23:46:32,TRK-0GXUA6VF99
8585,1000008584,1456,1086,90,Correo Argentino,,,,,
8586,1000008585,1048,2294,1298,Correo Argentino,,,,,
8587,1000008586,244,1792,796,Correo Argentino,531,02:15:04,534,02:15:04,TRK-ISAP2SJNGU
8588,1000008587,112,2410,1414,Correo Argentino,372,04:23:44,377,04:23:44,TRK-YZJ9N359J7
8589,1000008588,574,2919,1923,Correo Argentino,368,04:46:08,372,04:46:08,TRK-7SOL7UZ5K7
8590,1000008589,22,3591,2595,Correo Argentino,867,23:43:34,872,23:43:34,TRK-P2YL7Z5S2M
8591,1000008590,313,2894,1898,Correo Argentino,382,15:03:38,384,15:03:38,TRK-VFI1DIS488
8592,1000008591,238,3668,2672,Correo Argentino,695,19:20:17,699,19:20:17,TRK-025XMSJ41B
8593,1000008592,1080,2,2,PICKUP,747,05:52:06,748,05:52:06,
8594,1000008593,116,1693,697,Correo Argentino,885,13:30:37,889,13:30:37,TRK-QXSO29T8L9
8595,1000008594,838,3188,2192,Correo Argentino,,,,,
8596,1000008595,653,4115,3119,Correo Argentino,,,,,
8597,1000008596,110,3563,2567,Correo Argentino,749,10:45:26,752,10:45:26,TRK-ZRQF6INBGM
8598,1000008597,722,3093,2097,Correo Argentino,573,05:28:56,578,05:28:56,TRK-A9RIG2UWU7
8599,1000008598,1305,2594,1598,Correo Argentino,828,23:51:58,831,23:51:58,TRK-K6FPASU9I3
8600,1000008599,153,4061,3065,Correo Argentino,947,00:28:26,951,00:28:26,TRK-U9QUU0321G
8601,1000008600,259,4,4,PICKUP,682,10:27:54,683,10:27:54,
8602,1000008601,219,1760,764,Correo Argentino,,,,,
8603,1000008602,1436,1056,60,Correo Argentino,914,03:10:45,919,03:10:45,TRK-4TQ7N2KFL3
8604,1000008603,112,2257,1261,Correo Argentino,917,13:00:22,919,13:00:22,TRK-EXO62S19T5
8605,1000008604,1182,2,2,PICKUP,915,02:38:51,916,02:38:51,
8606,1000008605,97,2614,1618,Correo Argentino,961,12:38:38,964,12:38:38,TRK-DZUPPY5I2S
8607,1000008606,1200,2094,1098,Correo Argentino,835,03:13:10,839,03:13:10,TRK-YUF5LXCZ6Y
8608,1000008607,61,4,4,PICKUP,828,01:10:34,829,01:10:34,
8609,1000008608,1387,4,4,PICKUP,960,07:36:02,961,07:36:02,
8610,1000008609,1082,2086,1090,Correo Argentino,867,20:12:35,869,20:12:35,TRK-IIK3NPBKUA
8611,1000008610,385,1,1,PICKUP,575,04:05:33,576,04:05:33,
8612,1000008611,243,1359,363,Correo Argentino,837,23:41:57,840,23:41:57,TRK-O59K1IT49V
8613,1000008612,584,1,1,PICKUP,373,15:07:10,374,15:07:10,
8614,1000008613,392,2220,1224,Correo Argentino,398,18:28:22,403,18:28:22,TRK-Y7AKAB93B2
8615,1000008614,295,2339,1343,Correo Argentino,427,10:09:14,434,10:09:14,TRK-N65YZ5XEJG
8616,1000008615,1313,4074,3078,Correo Argentino,490,11:11:19,492,11:11:19,TRK-YR38I1DBDK
8617,1000008616,684,2,2,PICKUP,783,23:15:54,784,23:15:54,
8618,1000008617,681,1069,73,Correo Argentino,445,23:37:02,449,23:37:02,TRK-B4363H7JNR
8619,1000008618,660,3,3,PICKUP,880,06:51:05,881,06:51:05,
8620,1000008619,657,1406,410,Correo Argentino,843,13:18:13,846,13:18:13,TRK-WOX9EN0MMK
8621,1000008620,926,1539,543,Correo Argentino,408,20:47:08,413,20:47:08,TRK-0O7BO45JNU
8622,1000008621,15,1491,495,Correo Argentino,901,11:36:30,903,11:36:30,TRK-PU2Z801FH1
8623,1000008622,1400,4,4,PICKUP,,,,,
8624,1000008623,1205,3516,2520,Correo Argentino,793,06:19:51,798,06:19:51,TRK-F27VXGASJ7
8625,1000008624,724,4066,3070,Correo Argentino,528,17:05:43,531,17:05:43,TRK-IROH1J3EBB
8626,1000008625,157,3835,2839,Correo Argentino,924,00:12:31,926,00:12:31,TRK-37UB6OJBXJ
8627,1000008626,128,2074,1078,Correo Argentino,533,06:50:28,538,06:50:28,TRK-L08ENZJ6JE
8628,1000008627,1419,3,3,PICKUP,979,07:20:23,980,07:20:23,
8629,1000008628,1262,1363,367,Correo Argentino,,,,,
8630,1000008629,1400,3208,2212,Correo Argentino,456,07:30:36,460,07:30:36,TRK-H9LV770G9V
8631,1000008630,839,2392,1396,Correo Argentino,410,22:17:18,415,22:17:18,TRK-8G1WNSLU2M
8632,1000008631,943,3,3,PICKUP,827,17:02:48,828,17:02:48,
8633,1000008632,621,4,4,PICKUP,421,22:33:48,422,22:33:48,
8634,1000008633,291,1146,150,Correo Argentino,753,08:00:50,758,08:00:50,TRK-VKWTPUD08U
8635,1000008634,875,2,2,PICKUP,,,,,
8636,1000008635,130,4,4,PICKUP,775,06:14:46,776,06:14:46,
8637,1000008636,610,2,2,PICKUP,623,09:35:57,624,09:35:57,
8638,1000008637,484,3990,2994,Correo Argentino,721,03:51:44,723,03:51:44,TRK-GZ2IOFX8AJ
8639,1000008638,936,4014,3018,Correo Argentino,889,11:36:33,894,11:36:33,TRK-MZKSAE8JNY
8640,1000008639,459,2637,1641,Correo Argentino,893,11:07:40,896,11:07:40,TRK-FVP6KIKC19
8641,1000008640,1438,3052,2056,Correo Argentino,903,21:24:57,907,21:24:57,TRK-BWXVHZ8KL4
8642,1000008641,1205,1,1,PICKUP,654,19:59:13,655,19:59:13,
8643,1000008642,904,3396,2400,Correo Argentino,801,12:58:42,803,12:58:42,TRK-E1ALTOWIAG
8644,1000008643,427,1635,639,Correo Argentino,,,,,
8645,1000008644,212,1592,596,Correo Argentino,721,12:05:42,724,12:05:42,TRK-LI62FNXSVU
8646,1000008645,1414,2374,1378,Correo Argentino,970,05:34:44,973,05:34:44,TRK-HQ0K89969A
8647,1000008646,1441,4,4,PICKUP,741,05:30:37,742,05:30:37,
8648,1000008647,587,1196,200,Correo Argentino,394,17:10:14,397,17:10:14,TRK-5GYSA74P2W
8649,1000008648,1027,2856,1860,Correo Argentino,809,20:34:47,812,20:34:47,TRK-S8ADF3TWA3
8650,1000008649,1446,1,1,PICKUP,865,18:27:38,866,18:27:38,
8651,1000008650,730,2726,1730,Correo Argentino,515,01:13:13,517,01:13:13,TRK-I88PWENHJZ
8652,1000008651,483,3871,2875,Correo Argentino,403,07:50:03,407,07:50:03,TRK-OQF7970J5G
8653,1000008652,1404,2406,1410,Correo Argentino,583,14:09:09,585,14:09:09,TRK-VTKKUDU6JR
8654,1000008653,1451,3655,2659,Correo Argentino,530,04:39:32,532,04:39:32,TRK-6RGYLWTEAT
8655,1000008654,230,2562,1566,Correo Argentino,454,15:08:46,456,15:08:46,TRK-099I2ICPJ4
8656,1000008655,191,2359,1363,Correo Argentino,474,00:00:28,477,00:00:28,TRK-B9XB9PKGOJ
8657,1000008656,1221,3848,2852,Correo Argentino,538,05:50:49,542,05:50:49,TRK-OCTJFXHMYB
8658,1000008657,248,1,1,PICKUP,639,07:56:45,640,07:56:45,
8659,1000008658,2,1,1,PICKUP,729,13:13:12,730,13:13:12,
8660,1000008659,1419,3848,2852,Correo Argentino,426,04:04:22,431,04:04:22,TRK-QEE9Y1VTE4
8661,1000008660,237,2977,1981,Correo Argentino,779,03:13:21,784,03:13:21,TRK-SUZVZYT2QE
8662,1000008661,1187,2273,1277,Correo Argentino,505,08:59:40,509,08:59:40,TRK-O94SJGB50X
8663,1000008662,380,3,3,PICKUP,599,01:01:03,600,01:01:03,
8664,1000008663,879,3,3,PICKUP,811,10:33:53,812,10:33:53,
8665,1000008664,422,2078,1082,Correo Argentino,497,11:24:57,500,11:24:57,TRK-212JXFVRB1
8666,1000008665,888,2,2,PICKUP,,,,,
8667,1000008666,117,1,1,PICKUP,599,17:19:25,600,17:19:25,
8668,1000008667,483,2,2,PICKUP,896,01:00:43,897,01:00:43,
8669,1000008668,846,4,4,PICKUP,564,11:54:04,565,11:54:04,
8670,1000008669,1311,2,2,PICKUP,610,09:10:18,611,09:10:18,
8671,1000008670,637,2,2,PICKUP,955,19:10:03,956,19:10:03,
8672,1000008671,1392,1,1,PICKUP,678,10:07:34,679,10:07:34,
8673,1000008672,587,3,3,PICKUP,492,08:10:46,493,08:10:46,
8674,1000008673,1457,4,4,PICKUP,893,06:25:43,894,06:25:43,
8675,1000008674,290,4083,3087,Correo Argentino,632,07:59:40,637,07:59:40,TRK-O0GGBPFPKD
8676,1000008675,1198,4064,3068,Correo Argentino,829,05:00:16,832,05:00:16,TRK-67CV5YRZOG
8677,1000008676,708,1,1,PICKUP,756,02:04:39,757,02:04:39,
8678,1000008677,618,3744,2748,Correo Argentino,409,20:36:13,414,20:36:13,TRK-NFHUBQ0VQM
8679,1000008678,426,2489,1493,Correo Argentino,886,01:31:53,891,01:31:53,TRK-L6JH0UWJ0I
8680,1000008679,69,3091,2095,Correo Argentino,531,03:08:45,536,03:08:45,TRK-TRXSDUYRCC
8681,1000008680,284,1910,914,Correo Argentino,543,09:28:05,548,09:28:05,TRK-QF89LU00G0
8682,1000008681,576,3485,2489,Correo Argentino,575,06:21:12,579,06:21:12,TRK-BB43BATGJY
8683,1000008682,689,1442,446,Correo Argentino,550,14:15:34,553,14:15:34,TRK-N3GE725ESK
8684,1000008683,166,2628,1632,Correo Argentino,706,02:44:21,710,02:44:21,TRK-J6LKN2VOLA
8685,1000008684,1060,2449,1453,Correo Argentino,887,07:35:57,889,07:35:57,TRK-DJOLU77IWP
8686,1000008685,484,2907,1911,Correo Argentino,840,00:56:53,845,00:56:53,TRK-BUG4KT8APC
8687,1000008686,645,3,3,PICKUP,754,09:51:31,755,09:51:31,
8688,1000008687,964,1640,644,Correo Argentino,,,,,
8689,1000008688,1009,2683,1687,Correo Argentino,587,20:01:12,592,20:01:12,TRK-103IB120GG
8690,1000008689,322,4,4,PICKUP,557,13:10:50,558,13:10:50,
8691,1000008690,849,2,2,PICKUP,545,16:47:48,546,16:47:48,
8692,1000008691,1311,1546,550,Correo Argentino,372,09:04:35,374,09:04:35,TRK-9O16JTTBJ2
8693,1000008692,257,1599,603,Correo Argentino,662,12:53:52,664,12:53:52,TRK-3UMPYC306O
8694,1000008693,1288,1,1,PICKUP,757,21:40:00,758,21:40:00,
8695,1000008694,1063,3162,2166,Correo Argentino,502,14:47:01,504,14:47:01,TRK-0U8M9JIUZY
8696,1000008695,394,4,4,PICKUP,925,06:19:27,926,06:19:27,
8697,1000008696,1350,2006,1010,Correo Argentino,388,02:25:07,392,02:25:07,TRK-F4G52FVLOY
8698,1000008697,182,3171,2175,Correo Argentino,401,12:42:42,406,12:42:42,TRK-P55P6MI78I
8699,1000008698,520,4,4,PICKUP,421,03:12:10,422,03:12:10,
8700,1000008699,417,3,3,PICKUP,840,16:20:16,841,16:20:16,
8701,1000008700,1429,1020,24,Correo Argentino,870,04:32:31,872,04:32:31,TRK-L0SCONJ46X
8702,1000008701,860,2616,1620,Correo Argentino,686,18:33:04,690,18:33:04,TRK-384FEK1EBX
8703,1000008702,780,3722,2726,Correo Argentino,427,13:58:21,429,13:58:21,TRK-FBPZ0NBKMK
8704,1000008703,365,4019,3023,Correo Argentino,,,,,
8705,1000008704,726,3326,2330,Correo Argentino,771,16:19:01,774,16:19:01,TRK-389BF7RTC5
8706,1000008705,405,2,2,PICKUP,706,16:42:24,707,16:42:24,
8707,1000008706,135,3428,2432,Correo Argentino,424,14:24:48,429,14:24:48,TRK-P1XKXX0YFC
8708,1000008707,342,1518,522,Correo Argentino,894,04:09:37,896,04:09:37,TRK-SMLVYF9JQ6
8709,1000008708,56,3,3,PICKUP,886,20:31:02,887,20:31:02,
8710,1000008709,679,3363,2367,Correo Argentino,889,21:04:15,891,21:04:15,TRK-07SV3DTOBG
8711,1000008710,441,3299,2303,Correo Argentino,979,05:16:41,984,05:16:41,TRK-3INK13F04A
8712,1000008711,546,1085,89,Correo Argentino,676,08:04:06,680,08:04:06,TRK-OMHRIXVJZE
8713,1000008712,453,4,4,PICKUP,865,15:05:33,866,15:05:33,
8714,1000008713,818,1707,711,Correo Argentino,546,21:57:25,553,21:57:25,TRK-UX9LB0DR08
8715,1000008714,1479,3194,2198,Correo Argentino,829,20:54:07,834,20:54:07,TRK-PXATGEAXK8
8716,1000008715,63,2,2,PICKUP,,,,,
8717,1000008716,963,1,1,PICKUP,604,01:24:10,605,01:24:10,
8718,1000008717,1465,2237,1241,Correo Argentino,932,11:31:07,937,11:31:07,TRK-5P43FAI0Q7
8719,1000008718,1293,1717,721,Correo Argentino,520,17:35:16,524,17:35:16,TRK-6Z0CC9KNU2
8720,1000008719,1464,2654,1658,Correo Argentino,394,10:32:00,401,10:32:00,TRK-SN9YEBD7DA
8721,1000008720,986,3,3,PICKUP,554,22:51:17,555,22:51:17,
8722,1000008721,593,1,1,PICKUP,886,09:04:55,887,09:04:55,
8723,1000008722,1014,2,2,PICKUP,778,13:56:02,779,13:56:02,
8724,1000008723,514,3,3,PICKUP,860,23:42:09,861,23:42:09,
8725,1000008724,1094,1,1,PICKUP,569,15:26:39,570,15:26:39,
8726,1000008725,1251,1817,821,Correo Argentino,463,09:19:00,467,09:19:00,TRK-ZXCJJS5K94
8727,1000008726,305,3,3,PICKUP,865,12:52:18,866,12:52:18,
8728,1000008727,123,1225,229,Correo Argentino,786,23:02:48,788,23:02:48,TRK-1GC284LCZF
8729,1000008728,1216,4148,3152,Correo Argentino,655,22:03:26,657,22:03:26,TRK-LSLHXCDJ0N
8730,1000008729,1117,3698,2702,Correo Argentino,987,17:05:20,991,17:05:20,TRK-I6U0TCH5MK
8731,1000008730,391,1,1,PICKUP,894,22:54:38,895,22:54:38,
8732,1000008731,475,3,3,PICKUP,601,06:14:12,602,06:14:12,
8733,1000008732,1090,1,1,PICKUP,742,00:01:30,743,00:01:30,
8734,1000008733,196,1,1,PICKUP,648,11:59:58,649,11:59:58,
8735,1000008734,1111,3,3,PICKUP,849,17:32:27,850,17:32:27,
8736,1000008735,781,2,2,PICKUP,621,08:01:14,622,08:01:14,
8737,1000008736,719,3088,2092,Correo Argentino,368,06:11:38,372,06:11:38,TRK-KMCDNDVA51
8738,1000008737,825,2159,1163,Correo Argentino,1002,19:08:07,1004,19:08:07,TRK-TMNZS9FEPE
8739,1000008738,1483,1986,990,Correo Argentino,459,22:08:45,461,22:08:45,TRK-7KUOEU3UGP
8740,1000008739,1489,2379,1383,Correo Argentino,906,14:08:00,909,14:08:00,TRK-NWW8K3CF20
8741,1000008740,118,3264,2268,Correo Argentino,869,15:59:46,871,15:59:46,TRK-I4K54GZGGR
8742,1000008741,524,4,4,PICKUP,,,,,
8743,1000008742,599,4,4,PICKUP,927,13:34:10,928,13:34:10,
8744,1000008743,1433,3672,2676,Correo Argentino,,,,,
8745,1000008744,1128,3777,2781,Correo Argentino,842,22:32:27,845,22:32:27,TRK-FTCI7XXGSC
8746,1000008745,319,3,3,PICKUP,796,03:49:56,797,03:49:56,
8747,1000008746,1148,3297,2301,Correo Argentino,440,09:27:20,442,09:27:20,TRK-J0BFZK4OAX
8748,1000008747,1468,3002,2006,Correo Argentino,,,,,
8749,1000008748,667,3,3,PICKUP,565,23:52:42,566,23:52:42,
8750,1000008749,932,2997,2001,Correo Argentino,501,00:53:35,504,00:53:35,TRK-2LMRF47FVN
8751,1000008750,1054,2,2,PICKUP,505,18:48:04,506,18:48:04,
8752,1000008751,346,4010,3014,Correo Argentino,697,06:41:58,703,06:41:58,TRK-M0LOWDU1T2
8753,1000008752,1004,2951,1955,Correo Argentino,588,06:20:31,590,06:20:31,TRK-IPDMUBXQE2
8754,1000008753,272,1466,470,Correo Argentino,636,12:38:24,639,12:38:24,TRK-UCH0QO4IBR
8755,1000008754,1201,3,3,PICKUP,612,02:03:42,613,02:03:42,
8756,1000008755,141,4161,3165,Correo Argentino,970,20:18:11,973,20:18:11,TRK-BUBFU3NFKQ
8757,1000008756,1336,1958,962,Correo Argentino,457,20:44:53,462,20:44:53,TRK-MMQ6Z59XGV
8758,1000008757,1346,1335,339,Correo Argentino,581,22:22:08,583,22:22:08,TRK-TJHXRPTR10
8759,1000008758,159,4017,3021,Correo Argentino,448,01:48:31,451,01:48:31,TRK-P0LVZ9UZS7
8760,1000008759,589,3,3,PICKUP,837,19:34:04,838,19:34:04,
8761,1000008760,1371,2,2,PICKUP,894,10:37:38,895,10:37:38,
8762,1000008761,43,1,1,PICKUP,,,,,
8763,1000008762,877,3885,2889,Correo Argentino,603,03:07:05,610,03:07:05,TRK-OA2UDUUOPG
8764,1000008763,479,3881,2885,Correo Argentino,865,15:35:35,868,15:35:35,TRK-IT6121JV3Q
8765,1000008764,891,1,1,PICKUP,560,15:20:05,561,15:20:05,
8766,1000008765,1172,2191,1195,Correo Argentino,592,20:05:18,594,20:05:18,TRK-UFZMGK5C3V
8767,1000008766,1142,3901,2905,Correo Argentino,513,08:05:05,515,08:05:05,TRK-QC98ZBVPCL
8768,1000008767,187,2728,1732,Correo Argentino,839,08:48:42,846,08:48:42,TRK-19LBL289SF
8769,1000008768,1384,2,2,PICKUP,482,19:10:08,483,19:10:08,
8770,1000008769,289,3,3,PICKUP,448,05:03:01,449,05:03:01,
8771,1000008770,174,1,1,PICKUP,407,23:14:42,408,23:14:42,
8772,1000008771,920,3099,2103,Correo Argentino,859,20:43:08,864,20:43:08,TRK-238GDI261A
8773,1000008772,1120,1546,550,Correo Argentino,509,22:53:07,512,22:53:07,TRK-XP5ZBL7K4Y
8774,1000008773,1048,2729,1733,Correo Argentino,617,17:00:30,621,17:00:30,TRK-WM9N025QN9
8775,1000008774,653,1582,586,Correo Argentino,667,03:22:45,671,03:22:45,TRK-4RT4G43YA5
8776,1000008775,1090,1007,11,Correo Argentino,450,12:34:59,454,12:34:59,TRK-AD96AAAXPZ
8777,1000008776,192,1549,553,Correo Argentino,457,08:57:20,462,08:57:20,TRK-TUD4GFIVFU
8778,1000008777,684,3,3,PICKUP,507,15:54:46,508,15:54:46,
8779,1000008778,1441,1107,111,Correo Argentino,537,18:12:23,541,18:12:23,TRK-4CZ14MBTM8
8780,1000008779,467,3104,2108,Correo Argentino,654,10:49:06,657,10:49:06,TRK-EA5HWO67WU
8781,1000008780,754,1573,577,Correo Argentino,907,20:06:07,912,20:06:07,TRK-DS7TB3Y9EH
8782,1000008781,1057,2,2,PICKUP,427,13:51:15,428,13:51:15,
8783,1000008782,100,1,1,PICKUP,733,20:06:07,734,20:06:07,
8784,1000008783,1139,3194,2198,Correo Argentino,616,12:25:19,621,12:25:19,TRK-QCDAXMBDOR
8785,1000008784,1419,3750,2754,Correo Argentino,657,16:02:42,660,16:02:42,TRK-QDOT39FM6S
8786,1000008785,686,1026,30,Correo Argentino,968,01:45:06,970,01:45:06,TRK-Y8I5YZRZSP
8787,1000008786,49,1,1,PICKUP,758,15:43:57,759,15:43:57,
8788,1000008787,219,2,2,PICKUP,864,07:58:28,865,07:58:28,
8789,1000008788,652,3,3,PICKUP,671,05:37:22,672,05:37:22,
8790,1000008789,1431,3,3,PICKUP,676,22:57:01,677,22:57:01,
8791,1000008790,1423,2059,1063,Correo Argentino,791,16:07:12,793,16:07:12,TRK-MAU0AU2JS7
8792,1000008791,208,4,4,PICKUP,,,,,
8793,1000008792,695,2758,1762,Correo Argentino,507,21:54:08,510,21:54:08,TRK-X5HWPMMXRA
8794,1000008793,1128,4,4,PICKUP,458,04:28:29,459,04:28:29,
8795,1000008794,838,1779,783,Correo Argentino,781,16:42:54,784,16:42:54,TRK-NWUF02RTXN
8796,1000008795,72,4,4,PICKUP,708,05:11:55,709,05:11:55,
8797,1000008796,765,1276,280,Correo Argentino,848,14:26:36,851,14:26:36,TRK-DHUNERE781
8798,1000008797,565,4,4,PICKUP,670,02:12:52,671,02:12:52,
8799,1000008798,107,3995,2999,Correo Argentino,577,22:12:15,583,22:12:15,TRK-4YHM9NZ933
8800,1000008799,1248,3821,2825,Correo Argentino,636,23:21:01,640,23:21:01,TRK-GIH4WJT4NK
8801,1000008800,1296,2814,1818,Correo Argentino,840,12:26:00,845,12:26:00,TRK-H4ECGKCN3B
8802,1000008801,397,1514,518,Correo Argentino,441,19:22:59,446,19:22:59,TRK-A34FUUY918
8803,1000008802,1434,2876,1880,Correo Argentino,621,16:43:57,625,16:43:57,TRK-HCWTY1JKCQ
8804,1000008803,394,2458,1462,Correo Argentino,381,16:41:07,383,16:41:07,TRK-00BF28O7R1
8805,1000008804,213,2,2,PICKUP,677,20:40:50,678,20:40:50,
8806,1000008805,46,3648,2652,Correo Argentino,914,09:45:22,919,09:45:22,TRK-6KPWO8J6OS
8807,1000008806,1191,3198,2202,Correo Argentino,382,17:38:33,387,17:38:33,TRK-1YTQW52RUL
8808,1000008807,1038,4,4,PICKUP,554,00:34:22,555,00:34:22,
8809,1000008808,847,3,3,PICKUP,961,09:56:57,962,09:56:57,
8810,1000008809,56,1980,984,Correo Argentino,979,05:14:26,981,05:14:26,TRK-NDTES4N1TB
8811,1000008810,405,1211,215,Correo Argentino,795,07:48:25,797,07:48:25,TRK-J4BN5D1DJ9
8812,1000008811,467,2316,1320,Correo Argentino,532,09:22:04,537,09:22:04,TRK-VQKOL8OBLI
8813,1000008812,33,1811,815,Correo Argentino,477,04:00:51,481,04:00:51,TRK-TPFMUB0OX6
8814,1000008813,239,4,4,PICKUP,967,22:19:49,968,22:19:49,
8815,1000008814,888,4112,3116,Correo Argentino,458,17:13:21,464,17:13:21,TRK-X4643CQ4HE
8816,1000008815,622,2,2,PICKUP,505,00:53:34,506,00:53:34,
8817,1000008816,533,3370,2374,Correo Argentino,428,18:17:25,431,18:17:25,TRK-F55YD38ZCG
8818,1000008817,715,1438,442,Correo Argentino,436,07:25:56,438,07:25:56,TRK-AYQEFNWGEE
8819,1000008818,126,2268,1272,Correo Argentino,517,23:44:34,519,23:44:34,TRK-OFWB6PJC9Q
8820,1000008819,919,2075,1079,Correo Argentino,995,10:08:20,1000,10:08:20,TRK-I105KKW6CQ
8821,1000008820,221,3,3,PICKUP,870,23:28:08,871,23:28:08,
8822,1000008821,266,3116,2120,Correo Argentino,922,18:11:09,924,18:11:09,TRK-GJMY3I236V
8823,1000008822,604,2111,1115,Correo Argentino,552,16:49:29,554,16:49:29,TRK-D7YE0FRVGA
8824,1000008823,684,3,3,PICKUP,,,,,
8825,1000008824,439,2449,1453,Correo Argentino,574,09:07:50,577,09:07:50,TRK-70N9X4NQM0
8826,1000008825,694,1,1,PICKUP,569,12:50:56,570,12:50:56,
8827,1000008826,621,2008,1012,Correo Argentino,966,05:30:36,970,05:30:36,TRK-LNNPHWVXFR
8828,1000008827,558,1619,623,Correo Argentino,,,,,
8829,1000008828,1005,1525,529,Correo Argentino,,,,,
8830,1000008829,1274,1275,279,Correo Argentino,557,14:49:00,559,14:49:00,TRK-NIGDCJ7WOX
8831,1000008830,1037,3732,2736,Correo Argentino,389,01:27:21,394,01:27:21,TRK-22SULBEFJS
8832,1000008831,952,4,4,PICKUP,604,05:40:52,605,05:40:52,
8833,1000008832,1162,2180,1184,Correo Argentino,885,03:36:34,890,03:36:34,TRK-LD77I1VWSG
8834,1000008833,779,3470,2474,Correo Argentino,754,01:49:24,756,01:49:24,TRK-SASKXYC965
8835,1000008834,975,2,2,PICKUP,425,16:36:17,426,16:36:17,
8836,1000008835,876,1688,692,Correo Argentino,916,15:29:01,918,15:29:01,TRK-JZ727SLRR8
8837,1000008836,459,4191,3195,Correo Argentino,625,15:52:48,627,15:52:48,TRK-WSAJ1Y5L1F
8838,1000008837,728,3939,2943,Correo Argentino,504,08:42:04,507,08:42:04,TRK-3PHEKT8KZJ
8839,1000008838,231,2529,1533,Correo Argentino,649,14:22:45,653,14:22:45,TRK-3Y61JH56OH
8840,1000008839,774,4138,3142,Correo Argentino,621,17:10:09,623,17:10:09,TRK-WJOF0VUCMR
8841,1000008840,228,3,3,PICKUP,566,02:40:32,567,02:40:32,
8842,1000008841,1386,1094,98,Correo Argentino,367,16:03:41,369,16:03:41,TRK-A3Q1GMV2ME
8843,1000008842,618,1787,791,Correo Argentino,525,11:12:06,530,11:12:06,TRK-SY4MDOQZC3
8844,1000008843,5,1,1,PICKUP,624,20:28:35,625,20:28:35,
8845,1000008844,950,1758,762,Correo Argentino,388,19:57:49,392,19:57:49,TRK-MLDBOPHGY0
8846,1000008845,1412,4,4,PICKUP,662,11:55:23,663,11:55:23,
8847,1000008846,475,3263,2267,Correo Argentino,917,05:29:54,921,05:29:54,TRK-6209QHC8GT
8848,1000008847,769,1259,263,Correo Argentino,481,09:21:48,484,09:21:48,TRK-PH28J5TULD
8849,1000008848,13,1,1,PICKUP,545,01:35:29,546,01:35:29,
8850,1000008849,921,1203,207,Correo Argentino,852,23:21:14,855,23:21:14,TRK-JAYKOQ8LTD
8851,1000008850,1249,3,3,PICKUP,464,09:57:07,465,09:57:07,
8852,1000008851,1278,1982,986,Correo Argentino,859,16:03:09,865,16:03:09,TRK-EOOZHZSFUX
8853,1000008852,876,1924,928,Correo Argentino,831,21:41:17,836,21:41:17,TRK-9SKGNOMVO3
8854,1000008853,53,2,2,PICKUP,663,06:08:12,664,06:08:12,
8855,1000008854,187,3581,2585,Correo Argentino,753,12:53:09,758,12:53:09,TRK-GWBAT34G7P
8856,1000008855,935,2138,1142,Correo Argentino,860,10:49:23,863,10:49:23,TRK-U1BPMZUNDX
8857,1000008856,253,1688,692,Correo Argentino,610,02:32:24,613,02:32:24,TRK-BEFU0CUN5H
