id,customer_id,channel_id,store_id,order_date_id,order_time,billing_address_id,shipping_address_id,status_order,currency_code,subtotal,tax_amount,shipping_fee,total_amount
11373,1461,1,,672,22:55:14,5,3134,CANCELLED,ARS,38808.0,8149.68,900.0,47857.68
11374,497,2,2,748,09:34:20,1246,2,FULFILLED,ARS,30000.0,6300.0,0.0,36300.0
11375,854,1,,904,19:47:43,,659,FULFILLED,ARS,42750.0,8977.5,1500.0,53227.5
11376,1350,1,,575,05:02:15,2073,3131,FULFILLED,ARS,43092.0,9049.32,900.0,53041.32
11377,400,2,3,596,12:01:49,1616,3,PAID,ARS,11760.0,2469.6,0.0,14229.6
11378,528,2,1,714,02:24:57,1387,1,FULFILLED,ARS,70560.0,14817.6,0.0,85377.6
11379,628,1,,625,15:31:35,432,96,REFUNDED,ARS,36000.0,7560.0,1200.0,44760.0
11380,1237,2,2,997,18:08:19,1564,2,FULFILLED,ARS,44100.0,9261.0,0.0,53361.0
11381,1164,1,,865,03:14:26,2110,665,PAID,ARS,29925.0,6284.25,1500.0,37709.25
11382,256,1,,844,11:41:40,842,767,PAID,ARS,11340.0,2381.4,900.0,14621.4
11383,63,1,,576,05:42:06,756,624,FULFILLED,ARS,52308.0,10984.68,900.0,64192.68
11384,2,2,4,712,12:03:30,,4,FULFILLED,ARS,24000.0,5040.0,0.0,29040.0
11385,796,2,3,416,07:05:16,,3,CANCELLED,ARS,32400.0,6804.0,0.0,39204.0
11386,247,1,,406,11:23:51,,385,CANCELLED,ARS,23520.0,4939.2,1200.0,29659.2
11387,775,1,,927,20:40:39,,903,CANCELLED,ARS,26460.0,5556.6,900.0,32916.6
11388,224,2,1,404,07:50:26,273,1,REFUNDED,ARS,57720.0,12121.2,0.0,69841.2
11389,664,1,,594,05:34:05,1044,1629,CANCELLED,ARS,52260.0,10974.6,0.0,63234.6
11390,1027,1,,621,18:29:09,2459,2414,FULFILLED,ARS,11970.0,2513.7,1200.0,15683.7
11391,673,2,3,504,03:00:44,3150,3,FULFILLED,ARS,44887.5,9426.38,0.0,54313.88
11392,1017,1,,643,10:00:40,1048,100,PAID,ARS,35850.0,7528.5,900.0,44278.5
11393,1459,1,,413,13:12:39,,1185,FULFILLED,ARS,12348.0,2593.08,1200.0,16141.08
11394,860,1,,703,09:27:32,3119,2875,PAID,ARS,91200.0,19152.0,1500.0,111852.0
11395,8,2,2,973,20:03:39,,2,FULFILLED,ARS,85113.0,17873.73,0.0,102986.73
11396,158,2,4,958,01:14:08,1064,4,REFUNDED,ARS,34200.0,7182.0,0.0,41382.0
11397,547,2,2,769,09:47:03,1499,2,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0
11398,1192,1,,375,22:00:40,1885,187,CANCELLED,ARS,90120.0,18925.2,900.0,109945.2
11399,383,2,4,1002,07:13:11,2817,4,FULFILLED,ARS,35280.0,7408.8,0.0,42688.8
11400,87,1,,446,00:49:28,2221,1738,FULFILLED,ARS,27000.0,5670.0,900.0,33570.0
11401,972,1,,624,00:21:00,1862,1370,FULFILLED,ARS,59310.0,12455.1,900.0,72665.1
11402,10,2,1,753,02:07:56,391,1,FULFILLED,ARS,72900.0,15309.0,0.0,88209.0
11403,833,2,2,577,18:37:38,300,2,PAID,ARS,30000.0,6300.0,0.0,36300.0
11404,66,2,3,502,03:18:57,850,3,PAID,ARS,29400.0,6174.0,0.0,35574.0
11405,982,1,,415,06:43:40,885,279,PAID,ARS,28500.0,5985.0,0.0,34485.0
11406,876,1,,939,05:42:56,2893,2227,FULFILLED,ARS,12000.0,2520.0,900.0,15420.0
11407,904,2,3,598,10:12:16,2377,3,FULFILLED,ARS,22680.0,4762.8,0.0,27442.8
11408,1010,1,,949,05:42:15,3143,3175,FULFILLED,ARS,13500.0,2835.0,1200.0,17535.0
11409,755,1,,957,09:10:19,2237,939,FULFILLED,ARS,56100.0,11781.0,900.0,68781.0
11410,1256,2,4,467,10:07:43,,4,PAID,ARS,32400.0,6804.0,0.0,39204.0
11411,593,2,3,948,11:51:00,1603,3,FULFILLED,ARS,55950.0,11749.5,0.0,67699.5
11412,1457,1,,586,18:13:57,1462,470,FULFILLED,ARS,32400.0,6804.0,900.0,40104.0
11413,1334,1,,458,22:08:11,963,7,FULFILLED,ARS,12600.0,2646.0,1200.0,16446.0
11414,526,1,,866,06:29:50,522,672,PAID,ARS,55500.0,11655.0,1200.0,68355.0
11415,317,1,,867,01:23:44,1486,2115,FULFILLED,ARS,84690.0,17784.9,0.0,102474.9
11416,1190,1,,810,00:38:07,1968,883,PAID,ARS,23760.0,4989.6,900.0,29649.6
11417,589,1,,770,06:08:47,,363,FULFILLED,ARS,82350.0,17293.5,0.0,99643.5
11418,481,2,3,828,23:11:39,3012,3,PAID,ARS,34200.0,7182.0,0.0,41382.0
11419,652,2,4,414,14:28:59,1645,4,FULFILLED,ARS,11970.0,2513.7,0.0,14483.7
11420,23,1,,646,00:36:45,2356,1247,FULFILLED,ARS,20520.0,4309.2,900.0,25729.2
11421,1369,1,,654,01:33:07,,2637,FULFILLED,ARS,26460.0,5556.6,1200.0,33216.6
11422,534,1,,509,22:13:10,2077,397,FULFILLED,ARS,13500.0,2835.0,1200.0,17535.0
11423,603,1,,908,23:45:17,,3054,FULFILLED,ARS,25200.0,5292.0,900.0,31392.0
11424,1279,1,,635,02:05:56,207,1168,FULFILLED,ARS,35280.0,7408.8,1200.0,43888.8
11425,1451,1,,765,19:35:21,1373,3082,FULFILLED,ARS,11400.0,2394.0,1500.0,15294.0
11426,847,1,,881,08:13:53,2917,210,PAID,ARS,76500.0,16065.0,1200.0,93765.0
11427,972,1,,849,23:04:55,264,1446,FULFILLED,ARS,75150.0,15781.5,0.0,90931.5
11428,349,1,,718,10:17:03,3146,943,FULFILLED,ARS,10584.0,2222.64,1500.0,14306.64
11429,1254,2,2,703,10:12:59,716,2,FULFILLED,ARS,48258.0,10134.18,0.0,58392.18
11430,893,1,,650,10:30:24,,230,PAID,ARS,56880.0,11944.8,900.0,69724.8
11431,1407,1,,695,00:00:39,322,1539,CREATED,ARS,107694.0,22615.74,0.0,130309.74
11432,378,2,1,525,23:08:58,626,1,FULFILLED,ARS,14700.0,3087.0,0.0,17787.0
11433,615,1,,971,10:36:39,3163,1298,FULFILLED,ARS,12348.0,2593.08,900.0,15841.08
11434,346,2,3,624,19:03:36,2743,3,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0
11435,807,1,,976,04:20:33,121,1188,FULFILLED,ARS,33000.0,6930.0,900.0,40830.0
11436,14,1,,964,05:28:41,2570,644,FULFILLED,ARS,44250.0,9292.5,1200.0,54742.5
11437,1294,1,,622,01:20:00,466,1009,FULFILLED,ARS,58800.0,12348.0,1200.0,72348.0
11438,1462,1,,984,16:22:51,764,2490,FULFILLED,ARS,29400.0,6174.0,0.0,35574.0
11439,669,2,3,709,21:56:50,2981,3,FULFILLED,ARS,14962.5,3142.12,0.0,18104.62
11440,420,2,2,619,23:57:40,3032,2,FULFILLED,ARS,32400.0,6804.0,0.0,39204.0
11441,1297,1,,844,10:46:20,2566,3085,CANCELLED,ARS,26220.0,5506.2,1200.0,32926.2
11442,1235,2,4,831,23:55:15,753,4,FULFILLED,ARS,37044.0,7779.24,0.0,44823.24
11443,1244,1,,631,03:22:25,1627,571,FULFILLED,ARS,32400.0,6804.0,900.0,40104.0
11444,320,1,,934,09:15:08,1358,2981,FULFILLED,ARS,85050.0,17860.5,900.0,103810.5
11445,1240,1,,464,14:21:20,,1575,CANCELLED,ARS,20520.0,4309.2,900.0,25729.2
11446,486,1,,804,10:35:38,2938,2286,FULFILLED,ARS,30000.0,6300.0,0.0,36300.0
11447,789,1,,572,07:48:22,2425,3006,PAID,ARS,12000.0,2520.0,0.0,14520.0
11448,147,2,4,877,05:22:00,1929,4,FULFILLED,ARS,76500.0,16065.0,0.0,92565.0
11449,82,2,4,956,05:23:19,2978,4,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0
11450,566,2,4,454,12:40:18,2641,4,PAID,ARS,52470.0,11018.7,0.0,63488.7
11451,1471,2,4,370,11:58:37,1925,4,FULFILLED,ARS,68670.0,14420.7,0.0,83090.7
11452,336,1,,842,21:28:46,1547,1228,CREATED,ARS,36000.0,7560.0,900.0,44460.0
11453,792,1,,859,19:41:22,682,1019,FULFILLED,ARS,15435.0,3241.35,1200.0,19876.35
11454,1447,1,,499,22:22:48,2713,3127,FULFILLED,ARS,40500.0,8505.0,900.0,49905.0
11455,1214,2,3,624,09:57:47,1605,3,FULFILLED,ARS,11880.0,2494.8,0.0,14374.8
11456,973,2,3,910,22:54:32,1114,3,FULFILLED,ARS,22800.0,4788.0,0.0,27588.0
11457,1169,2,1,933,14:31:41,2321,1,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0
11458,843,1,,433,09:56:46,1611,213,FULFILLED,ARS,28350.0,5953.5,900.0,35203.5
11459,1393,1,,982,12:30:09,865,1849,PAID,ARS,25872.0,5433.12,1500.0,32805.12
11460,800,2,2,385,22:23:45,2555,2,FULFILLED,ARS,52500.0,11025.0,0.0,63525.0
11461,1084,2,4,892,20:44:33,1443,4,FULFILLED,ARS,22680.0,4762.8,0.0,27442.8
11462,793,2,2,633,05:27:39,497,2,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0
11463,1242,2,2,983,18:56:23,912,2,CANCELLED,ARS,24510.0,5147.1,0.0,29657.1
11464,525,1,,900,09:25:17,1017,2527,FULFILLED,ARS,26400.0,5544.0,0.0,31944.0
11465,1004,2,3,703,16:56:35,2596,3,FULFILLED,ARS,24000.0,5040.0,0.0,29040.0
11466,1138,1,,486,04:55:15,1328,709,FULFILLED,ARS,23940.0,5027.4,1200.0,30167.4
11467,1420,1,,855,10:47:19,1534,1900,FULFILLED,ARS,44100.0,9261.0,900.0,54261.0
11468,603,1,,581,06:52:54,1875,2133,FULFILLED,ARS,28500.0,5985.0,1500.0,35985.0
11469,170,2,4,618,16:42:28,2774,4,FULFILLED,ARS,74790.0,15705.9,0.0,90495.9
11470,850,1,,752,03:07:31,280,1927,CANCELLED,ARS,19440.0,4082.4,900.0,24422.4
11471,1128,1,,987,21:09:59,1688,712,FULFILLED,ARS,60225.0,12647.25,1500.0,74372.25
11472,561,1,,652,01:59:22,2234,3057,PAID,ARS,15675.0,3291.75,0.0,18966.75
11473,1179,1,,733,04:08:00,,1539,FULFILLED,ARS,46305.0,9724.05,1200.0,57229.05
11474,461,1,,639,01:35:24,3169,2871,PAID,ARS,14850.0,3118.5,1500.0,19468.5
11475,1276,1,,404,18:23:14,3099,1604,FULFILLED,ARS,53400.0,11214.0,900.0,65514.0
11476,1306,2,2,598,15:33:11,1201,2,FULFILLED,ARS,45000.0,9450.0,0.0,54450.0
11477,94,1,,605,04:23:42,1566,2161,FULFILLED,ARS,32400.0,6804.0,1200.0,40404.0
11478,331,1,,513,05:01:50,2737,2483,FULFILLED,ARS,27630.0,5802.3,1500.0,34932.3
11479,667,1,,579,10:55:22,2878,1090,FULFILLED,ARS,66060.0,13872.6,0.0,79932.6
11480,353,2,4,679,04:34:18,96,4,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0
11481,501,1,,991,07:01:56,3078,1477,FULFILLED,ARS,14700.0,3087.0,1500.0,19287.0
11482,1475,1,,489,18:22:31,1109,618,REFUNDED,ARS,14250.0,2992.5,1200.0,18442.5
11483,1262,1,,680,16:08:52,1989,1481,CANCELLED,ARS,39690.0,8334.9,900.0,48924.9
11484,726,1,,518,11:20:41,154,1804,FULFILLED,ARS,47025.0,9875.25,0.0,56900.25
11485,92,1,,760,07:29:10,120,1946,FULFILLED,ARS,56250.0,11812.5,1200.0,69262.5
11486,157,2,4,624,16:59:42,860,4,FULFILLED,ARS,23760.0,4989.6,0.0,28749.6
11487,498,2,2,496,00:10:14,582,2,FULFILLED,ARS,45000.0,9450.0,0.0,54450.0
11488,508,1,,539,15:07:00,795,151,FULFILLED,ARS,23520.0,4939.2,1200.0,29659.2
11489,254,2,4,506,05:51:38,2841,4,PAID,ARS,52380.0,10999.8,0.0,63379.8
11490,659,2,2,623,21:10:13,1136,2,PAID,ARS,49455.0,10385.55,0.0,59840.55
11491,947,1,,451,04:30:49,2749,2451,FULFILLED,ARS,32340.0,6791.4,1200.0,40331.4
11492,430,1,,982,07:05:00,1372,362,FULFILLED,ARS,40500.0,8505.0,1500.0,50505.0
11493,837,1,,669,11:02:07,2818,1215,PAID,ARS,63780.0,13393.8,1200.0,78373.8
11494,425,2,1,390,10:12:25,1014,1,REFUNDED,ARS,94872.0,19923.12,0.0,114795.12
11495,1033,1,,688,23:49:28,69,2830,PAID,ARS,10260.0,2154.6,0.0,12414.6
11496,893,1,,713,14:16:39,2073,100,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0
11497,863,1,,962,03:02:02,808,1300,FULFILLED,ARS,24000.0,5040.0,1200.0,30240.0
11498,444,1,,864,20:30:48,2657,896,CANCELLED,ARS,21600.0,4536.0,900.0,27036.0
11499,230,1,,441,14:32:21,,1816,FULFILLED,ARS,32040.0,6728.4,900.0,39668.4
11500,928,1,,381,22:42:12,810,542,PAID,ARS,36168.0,7595.28,1200.0,44963.28
11501,42,1,,795,17:29:05,3152,218,FULFILLED,ARS,89760.0,18849.6,900.0,109509.6
11502,14,2,1,514,14:57:29,358,1,FULFILLED,ARS,79200.0,16632.0,0.0,95832.0
11503,294,2,3,611,21:10:19,18,3,FULFILLED,ARS,23760.0,4989.6,0.0,28749.6
11504,24,1,,724,18:07:10,,1569,FULFILLED,ARS,34200.0,7182.0,900.0,42282.0
11505,1292,1,,912,05:22:10,2589,389,CANCELLED,ARS,21600.0,4536.0,900.0,27036.0
11506,837,1,,647,14:53:50,2534,1786,FULFILLED,ARS,44100.0,9261.0,1200.0,54561.0
11507,1151,1,,873,11:54:55,2579,245,CANCELLED,ARS,23400.0,4914.0,1200.0,29514.0
11508,150,1,,823,00:13:46,1928,2840,FULFILLED,ARS,36450.0,7654.5,1200.0,45304.5
11509,909,1,,502,21:26:04,,1262,FULFILLED,ARS,13500.0,2835.0,1200.0,17535.0
11510,966,1,,764,19:22:58,584,654,FULFILLED,ARS,31200.0,6552.0,1200.0,38952.0
11511,199,1,,586,00:46:35,2679,2287,FULFILLED,ARS,101700.0,21357.0,1500.0,124557.0
11512,177,1,,797,21:11:34,21,1427,PAID,ARS,47025.0,9875.25,1200.0,58100.25
11513,82,1,,555,15:29:28,1861,35,FULFILLED,ARS,20520.0,4309.2,900.0,25729.2
11514,141,2,2,749,01:43:11,1219,2,FULFILLED,ARS,31752.0,6667.92,0.0,38419.92
11515,916,1,,587,20:41:55,2101,1013,FULFILLED,ARS,74280.0,15598.8,0.0,89878.8
11516,1357,2,1,926,00:38:44,859,1,FULFILLED,ARS,30000.0,6300.0,0.0,36300.0
11517,658,1,,820,23:52:07,424,467,PAID,ARS,84600.0,17766.0,900.0,103266.0
11518,234,2,1,749,22:56:54,3185,1,FULFILLED,ARS,33000.0,6930.0,0.0,39930.0
11519,162,1,,785,02:00:40,,569,FULFILLED,ARS,46305.0,9724.05,900.0,56929.05
11520,647,1,,770,16:18:09,310,2533,PAID,ARS,12600.0,2646.0,1200.0,16446.0
11521,284,1,,503,20:39:01,1988,113,FULFILLED,ARS,43410.0,9116.1,1500.0,54026.1
11522,8,1,,887,19:49:42,2335,815,FULFILLED,ARS,11400.0,2394.0,1200.0,14994.0
11523,1260,1,,764,20:19:35,927,2289,FULFILLED,ARS,35640.0,7484.4,1200.0,44324.4
11524,1435,2,2,519,05:09:04,1399,2,FULFILLED,ARS,35880.0,7534.8,0.0,43414.8
11525,131,1,,788,00:35:27,1969,2930,PAID,ARS,44550.0,9355.5,1200.0,55105.5
11526,10,1,,445,15:16:48,1303,314,FULFILLED,ARS,45000.0,9450.0,1200.0,55650.0
11527,736,1,,664,09:32:14,1942,2343,FULFILLED,ARS,23520.0,4939.2,1200.0,29659.2
11528,915,2,3,660,12:04:07,2275,3,FULFILLED,ARS,12540.0,2633.4,0.0,15173.4
11529,75,1,,569,05:17:02,1203,1765,FULFILLED,ARS,14175.0,2976.75,0.0,17151.75
11530,69,2,1,522,07:54:30,267,1,FULFILLED,ARS,28098.0,5900.58,0.0,33998.58
11531,325,2,3,650,19:15:44,2762,3,FULFILLED,ARS,66690.0,14004.9,0.0,80694.9
11532,610,2,2,465,15:19:51,,2,REFUNDED,ARS,91125.0,19136.25,0.0,110261.25
11533,321,1,,727,08:25:21,2030,2243,PAID,ARS,15750.0,3307.5,1500.0,20557.5
11534,1016,1,,368,06:11:05,511,1818,FULFILLED,ARS,31500.0,6615.0,900.0,39015.0
11535,1399,2,2,581,18:24:17,2335,2,CANCELLED,ARS,30000.0,6300.0,0.0,36300.0
11536,1426,1,,580,15:13:40,162,2973,FULFILLED,ARS,36000.0,7560.0,1200.0,44760.0
11537,972,2,2,502,15:49:48,2233,2,FULFILLED,ARS,61980.0,13015.8,0.0,74995.8
11538,577,1,,663,01:20:08,,619,FULFILLED,ARS,22800.0,4788.0,900.0,28488.0
11539,311,2,3,421,00:09:51,1627,3,PAID,ARS,34200.0,7182.0,0.0,41382.0
11540,619,2,1,768,08:26:40,2960,1,FULFILLED,ARS,84900.0,17829.0,0.0,102729.0
11541,301,1,,725,22:41:05,,529,FULFILLED,ARS,14250.0,2992.5,1200.0,18442.5
11542,1178,1,,587,17:23:55,2438,901,FULFILLED,ARS,27000.0,5670.0,900.0,33570.0
11543,854,2,4,395,11:26:10,2191,4,FULFILLED,ARS,81480.0,17110.8,0.0,98590.8
11544,622,2,3,641,09:46:08,2751,3,FULFILLED,ARS,36000.0,7560.0,0.0,43560.0
11545,768,1,,470,01:59:09,1042,3140,FULFILLED,ARS,13500.0,2835.0,1200.0,17535.0
11546,719,1,,417,20:20:59,,527,FULFILLED,ARS,40500.0,8505.0,900.0,49905.0
11547,651,2,4,445,23:13:35,2971,4,FULFILLED,ARS,22560.0,4737.6,0.0,27297.6
11548,476,2,1,691,11:59:47,3115,1,FULFILLED,ARS,47250.0,9922.5,0.0,57172.5
11549,340,1,,776,12:17:44,2242,2441,CREATED,ARS,55800.0,11718.0,900.0,68418.0
11550,1250,2,4,937,18:36:48,451,4,FULFILLED,ARS,56880.0,11944.8,0.0,68824.8
11551,760,1,,991,10:55:41,1046,2194,CREATED,ARS,99780.0,20953.8,1200.0,121933.8
11552,580,1,,746,02:37:02,2139,2630,FULFILLED,ARS,38808.0,8149.68,900.0,47857.68
11553,581,1,,621,15:08:45,1037,2482,FULFILLED,ARS,24300.0,5103.0,900.0,30303.0
11554,1406,1,,715,08:55:01,526,1686,FULFILLED,ARS,72300.0,15183.0,1200.0,88683.0
11555,476,2,1,727,19:07:18,1514,1,FULFILLED,ARS,29400.0,6174.0,0.0,35574.0
11556,1476,2,4,688,11:47:48,2875,4,FULFILLED,ARS,35760.0,7509.6,0.0,43269.6
11557,53,1,,492,23:28:24,2644,2230,FULFILLED,ARS,13500.0,2835.0,1200.0,17535.0
11558,86,2,2,747,05:49:13,,2,FULFILLED,ARS,37500.0,7875.0,0.0,45375.0
11559,201,1,,798,20:04:34,,1669,REFUNDED,ARS,22800.0,4788.0,1500.0,29088.0
11560,1016,1,,834,09:50:39,1113,2244,FULFILLED,ARS,43500.0,9135.0,1500.0,54135.0
11561,514,1,,674,09:30:58,2909,750,PAID,ARS,113715.0,23880.15,900.0,138495.15
11562,272,1,,836,16:58:50,1105,3134,PAID,ARS,55134.0,11578.14,900.0,67612.14
11563,1027,1,,714,21:08:32,2298,3039,CANCELLED,ARS,41685.0,8753.85,1500.0,51938.85
11564,485,1,,766,05:54:28,28,2431,PAID,ARS,21600.0,4536.0,1200.0,27336.0
11565,447,2,2,595,17:48:00,2539,2,FULFILLED,ARS,45000.0,9450.0,0.0,54450.0
11566,1088,2,2,824,07:06:33,,2,CANCELLED,ARS,65550.0,13765.5,0.0,79315.5
11567,1092,1,,986,08:45:06,1334,2240,PAID,ARS,32400.0,6804.0,0.0,39204.0
11568,819,1,,947,11:02:49,406,3062,FULFILLED,ARS,34200.0,7182.0,0.0,41382.0
11569,1449,2,4,696,07:39:02,2628,4,FULFILLED,ARS,61200.0,12852.0,0.0,74052.0
11570,806,1,,422,09:58:30,2717,1965,REFUNDED,ARS,36348.0,7633.08,1200.0,45181.08
11571,1478,2,2,369,22:46:47,2540,2,PAID,ARS,45000.0,9450.0,0.0,54450.0
11572,527,2,4,905,02:25:18,2822,4,FULFILLED,ARS,22800.0,4788.0,0.0,27588.0
11573,1497,2,3,789,19:26:32,1493,3,CANCELLED,ARS,11880.0,2494.8,0.0,14374.8
11574,36,2,2,809,02:10:24,2338,2,FULFILLED,ARS,28050.0,5890.5,0.0,33940.5
11575,169,1,,677,00:20:48,1914,233,FULFILLED,ARS,44100.0,9261.0,0.0,53361.0
11576,915,1,,744,18:58:32,2875,512,FULFILLED,ARS,11970.0,2513.7,0.0,14483.7
11577,1166,1,,680,19:03:42,812,1694,CANCELLED,ARS,32400.0,6804.0,900.0,40104.0
11578,626,2,4,797,05:13:09,1304,4,FULFILLED,ARS,14700.0,3087.0,0.0,17787.0
11579,1250,2,2,580,02:54:43,1808,2,FULFILLED,ARS,52800.0,11088.0,0.0,63888.0
11580,44,1,,924,20:23:00,2521,1310,FULFILLED,ARS,36450.0,7654.5,1200.0,45304.5
11581,112,1,,585,09:59:11,513,2029,FULFILLED,ARS,32400.0,6804.0,1200.0,40404.0
11582,141,1,,720,05:01:45,,517,PAID,ARS,23520.0,4939.2,1200.0,29659.2
11583,330,2,2,740,11:01:15,298,2,FULFILLED,ARS,16170.0,3395.7,0.0,19565.7
11584,1384,1,,832,06:48:38,1673,2344,PAID,ARS,46305.0,9724.05,1200.0,57229.05
11585,1086,1,,622,03:45:23,,1611,FULFILLED,ARS,15435.0,3241.35,0.0,18676.35
11586,581,1,,872,16:16:52,1516,1961,FULFILLED,ARS,13500.0,2835.0,900.0,17235.0
11587,1033,1,,764,16:46:26,2780,1684,FULFILLED,ARS,32400.0,6804.0,900.0,40104.0
11588,1384,1,,575,06:17:10,,2673,FULFILLED,ARS,104490.0,21942.9,1500.0,127932.9
11589,910,2,4,493,20:03:10,,4,FULFILLED,ARS,42300.0,8883.0,0.0,51183.0
11590,548,1,,539,14:07:46,1651,2008,PAID,ARS,35280.0,7408.8,0.0,42688.8
11591,57,2,2,941,19:09:17,871,2,FULFILLED,ARS,11970.0,2513.7,0.0,14483.7
11592,483,1,,399,05:02:00,1517,464,FULFILLED,ARS,22800.0,4788.0,900.0,28488.0
11593,1267,1,,913,12:42:03,2426,2594,FULFILLED,ARS,29160.0,6123.6,0.0,35283.6
11594,1214,1,,935,10:54:18,2103,2896,FULFILLED,ARS,42000.0,8820.0,0.0,50820.0
11595,508,1,,935,09:56:21,1136,2215,REFUNDED,ARS,72360.0,15195.6,900.0,88455.6
11596,151,2,2,463,02:50:40,1776,2,PAID,ARS,14250.0,2992.5,0.0,17242.5
11597,1110,2,3,766,11:38:47,1154,3,FULFILLED,ARS,55512.0,11657.52,0.0,67169.52
11598,915,2,1,672,01:39:40,1520,1,CREATED,ARS,41400.0,8694.0,0.0,50094.0
11599,1422,1,,420,13:04:16,2319,1714,FULFILLED,ARS,44688.0,9384.48,0.0,54072.48
11600,959,1,,817,02:26:36,1433,2492,FULFILLED,ARS,24300.0,5103.0,0.0,29403.0
11601,1184,1,,387,10:24:36,,736,PAID,ARS,34020.0,7144.2,0.0,41164.2
11602,1204,2,4,612,15:31:33,1858,4,FULFILLED,ARS,27000.0,5670.0,0.0,32670.0
11603,1296,1,,913,17:47:09,247,2436,FULFILLED,ARS,25650.0,5386.5,1500.0,32536.5
11604,160,1,,1001,18:52:09,,1833,FULFILLED,ARS,42750.0,8977.5,1500.0,53227.5
11605,795,1,,704,05:57:40,2474,2235,REFUNDED,ARS,13500.0,2835.0,0.0,16335.0
11606,366,2,3,376,06:58:15,2729,3,PAID,ARS,47250.0,9922.5,0.0,57172.5
11607,707,1,,919,05:59:07,849,3083,FULFILLED,ARS,37044.0,7779.24,1200.0,46023.24
11608,326,2,3,926,19:15:42,579,3,FULFILLED,ARS,27000.0,5670.0,0.0,32670.0
11609,976,1,,510,14:55:52,605,1658,FULFILLED,ARS,49650.0,10426.5,900.0,60976.5
11610,1276,1,,395,04:51:50,376,246,FULFILLED,ARS,23640.0,4964.4,900.0,29504.4
11611,172,1,,503,15:58:31,,1749,REFUNDED,ARS,23520.0,4939.2,0.0,28459.2
11612,928,2,1,995,17:56:08,1237,1,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2
11613,334,1,,378,14:46:59,2142,1297,FULFILLED,ARS,12348.0,2593.08,900.0,15841.08
11614,1095,1,,806,16:48:11,1992,236,FULFILLED,ARS,23940.0,5027.4,900.0,29867.4
11615,923,2,2,507,19:41:30,788,2,CANCELLED,ARS,47025.0,9875.25,0.0,56900.25
11616,1141,2,2,771,05:53:07,2201,2,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0
11617,318,2,2,996,01:44:28,1680,2,CANCELLED,ARS,65835.0,13825.35,0.0,79660.35
11618,148,1,,535,08:55:02,2775,438,PAID,ARS,56250.0,11812.5,1200.0,69262.5
11619,592,1,,986,01:49:12,346,2363,PAID,ARS,12825.0,2693.25,1200.0,16718.25
11620,944,2,3,917,17:22:18,1846,3,FULFILLED,ARS,12825.0,2693.25,0.0,15518.25
11621,435,2,1,488,15:49:03,1478,1,FULFILLED,ARS,16500.0,3465.0,0.0,19965.0
11622,319,2,4,556,20:11:18,2152,4,CREATED,ARS,15435.0,3241.35,0.0,18676.35
11623,1121,1,,954,01:21:26,891,2135,FULFILLED,ARS,42525.0,8930.25,1200.0,52655.25
11624,536,1,,437,23:44:44,563,2990,FULFILLED,ARS,36000.0,7560.0,0.0,43560.0
11625,770,1,,376,17:41:11,,2796,FULFILLED,ARS,46305.0,9724.05,1200.0,57229.05
11626,325,2,1,641,19:28:41,1491,1,FULFILLED,ARS,46710.0,9809.1,0.0,56519.1
11627,1496,1,,630,21:43:34,2864,2081,FULFILLED,ARS,11760.0,2469.6,1200.0,15429.6
11628,1127,1,,659,12:44:16,1599,270,FULFILLED,ARS,58350.0,12253.5,1500.0,72103.5
11629,356,1,,428,03:41:41,2216,470,FULFILLED,ARS,32400.0,6804.0,1500.0,40704.0
11630,1429,2,3,924,18:40:47,978,3,FULFILLED,ARS,15000.0,3150.0,0.0,18150.0
11631,158,1,,535,03:11:48,562,1453,FULFILLED,ARS,21168.0,4445.28,1200.0,26813.28
11632,984,1,,898,02:35:43,1203,1234,FULFILLED,ARS,44550.0,9355.5,900.0,54805.5
11633,330,2,2,746,00:00:08,834,2,PAID,ARS,22800.0,4788.0,0.0,27588.0
11634,67,2,1,784,14:48:08,981,1,PAID,ARS,13500.0,2835.0,0.0,16335.0
11635,808,1,,648,05:54:43,,3019,FULFILLED,ARS,12000.0,2520.0,1200.0,15720.0
11636,58,2,1,487,23:34:16,3010,1,CANCELLED,ARS,14250.0,2992.5,0.0,17242.5
11637,95,1,,536,07:24:54,1440,990,CANCELLED,ARS,11760.0,2469.6,1200.0,15429.6
11638,1234,1,,370,11:24:03,,1427,FULFILLED,ARS,39840.0,8366.4,900.0,49106.4
11639,1161,1,,642,15:55:47,1607,1097,PAID,ARS,12000.0,2520.0,0.0,14520.0
11640,1061,2,2,963,11:39:30,2662,2,REFUNDED,ARS,30000.0,6300.0,0.0,36300.0
11641,993,2,4,393,02:44:24,1213,4,REFUNDED,ARS,23520.0,4939.2,0.0,28459.2
11642,1470,2,4,439,11:01:09,195,4,PAID,ARS,13500.0,2835.0,0.0,16335.0
11643,848,1,,996,01:29:47,1528,469,FULFILLED,ARS,35280.0,7408.8,1200.0,43888.8
